Marital Status,Hours_Week,Gender,Occupation,CustomerID,Age,months_as_customer,policy_deductable,policy_annual_premium,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,State,vehicle_age,work
2,40,0,6,8195,33,241,1000,935.77,1,0,-36000,3,1,4,1,1,0,1,0,1,7150,1300,650,5200,29,20,1
1,60,0,3,2737,41,437,2000,1192.04,1,66100,-31400,2,3,2,4,1,1,0,0,0,55800,11160,11160,33480,8,19,1
2,40,0,1,8461,29,130,500,990.11,2,0,-41200,4,1,4,5,1,0,1,3,1,5830,1060,1060,3710,18,8,1
1,42,0,2,8943,50,269,2000,1422.21,6,0,-46400,2,2,3,4,1,1,2,1,0,85900,17180,17180,51540,22,18,3
1,45,0,2,6431,42,103,500,914.85,2,72100,0,4,1,1,1,1,0,2,3,0,7110,790,1580,4740,25,18,1
2,40,0,1,4168,43,284,500,1123.84,2,48200,0,1,2,2,2,3,0,0,0,1,36960,6720,3360,26880,18,16,1
1,40,1,5,5470,44,189,2000,838.02,1,0,0,1,1,1,1,3,0,2,0,1,64400,6440,6440,51520,20,26,1
2,20,1,6,7185,20,267,500,1300.68,6,49000,0,4,1,1,5,1,0,1,3,1,1920,480,0,1440,7,12,1
1,40,0,6,9651,31,39,500,1173.21,3,0,0,2,1,3,1,1,1,0,1,1,86130,15660,7830,62640,17,14,1
1,59,0,2,9726,65,140,1000,985.97,2,0,0,2,2,3,2,1,0,2,3,0,82170,14940,7470,59760,6,28,2
2,24,1,6,8638,23,243,1000,1129.23,1,17300,-60400,2,3,3,2,1,0,1,0,1,50300,10060,5030,35210,1,24,1
3,40,1,4,4420,55,116,500,1194.83,4,28600,0,2,2,3,1,1,0,0,0,0,44200,4420,8840,30940,27,26,1
1,45,0,4,3842,26,219,1000,1114.29,2,51300,0,2,2,3,4,1,0,2,2,1,66660,6060,6060,54540,9,17,1
2,15,1,6,2800,25,96,2000,1509.04,4,10000,0,2,3,2,4,1,1,2,3,0,78320,7120,14240,56960,7,16,1
1,40,1,1,8741,45,149,500,664.86,5,0,-60000,2,1,2,2,1,0,0,1,0,105040,16160,16160,72720,23,24,1
1,40,0,3,1798,35,246,1000,1267.4,4,0,0,2,2,1,2,1,0,2,1,0,50700,5070,5070,40560,3,17,1
2,36,1,5,9457,36,293,1000,1119.23,6,51500,0,1,3,2,2,3,0,1,1,0,51210,11380,5690,34140,6,8,1
1,50,0,1,4850,43,339,500,1698.51,6,0,0,1,1,2,2,3,0,2,1,0,51840,8640,8640,34560,24,22,4
4,20,1,6,1773,56,160,1000,1422.78,4,61600,0,1,3,2,4,3,0,2,3,1,52800,5280,5280,42240,4,17,1
1,40,0,11,9230,42,224,500,1212.75,1,0,-51400,2,3,1,2,1,0,0,0,1,55200,9200,13800,32200,9,25,1
2,25,1,6,8265,19,194,1000,1423.34,3,55300,-37900,3,1,1,5,1,1,0,3,0,9100,1400,1400,6300,6,20,1
1,72,0,8,348,55,385,1000,976.37,4,0,-61000,1,1,1,3,3,0,1,3,0,67600,13520,6760,47320,17,16,2
2,50,1,2,3249,42,100,500,1124.59,3,67300,0,2,1,1,3,1,0,1,2,0,40800,6800,6800,27200,6,19,1
2,40,0,11,1694,26,371,1000,1569.33,3,79600,0,1,2,3,3,3,0,2,1,1,84500,13000,13000,58500,13,12,1
2,20,0,9,3335,17,175,500,1359.36,4,0,-43600,1,3,3,3,3,1,2,2,1,71610,13020,6510,52080,27,11,1
1,40,1,1,3252,42,373,500,1607.36,1,0,0,1,1,3,3,4,0,0,2,0,60600,6060,12120,42420,12,16,3
1,40,0,8,764,55,258,500,1042.25,6,0,-44400,1,1,3,2,3,0,2,3,0,81240,6770,20310,54160,29,15,1
2,40,1,4,3398,32,255,500,1453.95,3,38200,0,1,2,2,2,3,1,0,3,0,29300,2930,5860,20510,24,13,1
2,40,0,3,4014,29,37,500,1969.63,1,0,0,1,2,2,2,3,0,1,1,1,76450,6950,13900,55600,4,28,1
1,37,0,1,8334,46,322,1000,1156.19,4,49900,-62700,1,2,3,2,3,1,0,3,0,49400,9880,4940,34580,6,13,4
1,40,0,2,2569,29,204,2000,1124.47,5,0,-45100,2,2,2,4,1,0,0,1,0,90530,16460,16460,57610,21,20,4
2,20,0,1,7521,22,76,500,1493.5,3,39900,-44000,3,1,1,1,1,0,2,1,0,8030,1460,730,5840,21,28,1
1,40,0,3,8085,58,193,500,1155.38,3,34200,-32300,2,2,1,2,1,0,0,0,1,63900,6390,6390,51120,7,22,2
2,50,0,8,3674,23,405,500,878.19,6,57100,0,1,1,1,2,4,1,0,2,0,38640,4830,4830,28980,11,26,1
2,40,0,9,3584,39,435,2000,1145.85,3,0,-40000,1,1,2,3,3,0,1,1,1,41490,9220,4610,27660,13,19,1
2,38,0,3,6777,27,54,500,1261.28,6,68500,-42100,1,2,1,2,3,1,2,0,0,79090,14380,7190,57520,29,11,1
1,40,0,8,2743,54,144,500,1427.46,5,0,0,1,2,3,1,3,0,0,0,0,87900,17580,8790,61530,16,28,1
2,45,1,1,5093,33,92,500,1592.41,4,58900,-29100,2,1,2,4,1,0,2,3,1,53400,5340,5340,42720,8,27,3
1,40,1,4,7934,46,173,1000,1274.63,6,51000,0,2,1,2,2,1,1,2,3,0,52030,9460,9460,33110,23,28,6
2,40,0,10,4036,37,436,500,1362.31,5,67600,-65300,2,3,1,4,1,0,0,2,0,82060,14920,7460,59680,13,18,1
2,18,1,6,4485,36,155,1000,919.37,3,83600,0,2,3,1,4,1,0,0,3,0,48360,8060,8060,32240,20,26,1
1,38,1,4,9377,59,78,1000,1377.23,6,72600,0,1,2,1,3,3,0,2,1,0,52290,5810,11620,34860,7,26,3
3,40,0,12,8910,34,440,1000,995.55,5,51500,-52100,1,1,3,1,3,1,0,3,0,68200,12400,12400,43400,18,16,3
1,70,0,2,2844,53,264,500,1508.12,5,0,0,1,1,3,3,3,0,2,1,0,60750,13500,6750,40500,22,8,5
2,55,0,5,5591,51,66,500,484.67,5,21100,-60800,1,3,3,2,3,0,0,2,1,65560,11920,11920,41720,23,8,1
7,42,1,6,782,32,366,1000,1561.41,4,21200,0,1,1,1,1,3,1,1,3,0,70290,12780,12780,44730,2,11,1
5,40,0,6,3048,31,188,500,1457.21,1,46300,0,2,1,2,4,1,0,2,0,1,45000,5000,5000,35000,3,20,4
1,30,1,5,4858,22,224,1000,1128.71,2,0,-47100,1,1,2,2,3,1,2,1,0,61800,12360,6180,43260,27,16,1
3,50,1,5,1451,47,253,500,1358.2,4,52900,0,1,3,3,4,3,1,0,0,0,64570,5870,11740,46960,17,22,2
2,40,0,7,4476,32,446,1000,1232.79,6,49900,-62100,2,1,1,3,1,1,2,0,1,70500,7050,14100,49350,6,16,1
2,38,1,10,4934,26,169,1000,936.19,2,70600,-48500,1,2,2,1,3,0,2,1,1,57900,17370,5790,34740,13,18,1
7,32,0,10,4913,37,255,500,1302.34,1,0,-52600,1,3,1,2,3,0,1,0,0,57860,5260,10520,42080,19,12,1
3,55,0,3,8704,31,209,500,1264.99,4,67800,0,2,2,1,2,1,0,1,1,0,37800,8400,4200,25200,19,28,1
1,24,1,11,1341,37,210,500,1467.76,1,38700,-33100,2,3,2,4,1,0,1,3,1,63300,6330,6330,50640,8,23,1
2,38,0,5,3282,55,174,2000,1124.43,1,0,0,1,1,2,4,3,1,0,1,1,44200,8840,4420,30940,2,28,1
3,56,0,11,4723,23,70,1000,1319.81,4,67200,-59400,1,2,1,1,4,0,1,0,1,31680,3520,3520,24640,7,17,3
3,40,1,4,8842,36,89,2000,1482.53,3,49100,-45100,4,1,4,1,1,1,1,2,0,100,10,20,70,10,21,1
1,40,0,1,879,34,458,1000,1328.18,2,53000,0,2,3,1,2,1,0,2,1,0,56340,6260,6260,43820,15,20,1
1,50,0,5,6873,43,239,500,1463.95,1,0,0,1,1,2,1,3,0,0,0,1,69740,6340,6340,57060,24,20,1
2,40,0,11,3081,54,161,2000,1133.85,3,60200,0,1,3,2,1,3,1,2,2,1,60480,5040,15120,40320,3,20,1
1,40,0,3,5792,43,446,1000,1037.32,5,0,-15700,1,1,1,1,3,0,2,1,0,80880,6740,13480,60660,17,18,4
2,42,1,7,2826,28,476,1000,1562.8,3,42800,-68200,2,3,2,2,1,0,1,2,1,49390,8980,4490,35920,9,14,1
1,50,0,2,994,40,70,1000,1425.79,2,62400,-52300,2,3,1,4,1,0,0,3,0,69360,11560,11560,46240,15,14,1
1,60,0,2,3813,41,233,2000,1615.14,2,67100,0,3,1,1,5,1,0,0,1,0,3740,680,680,2380,23,12,2
2,55,1,5,8793,40,122,500,1236.5,4,0,-48700,4,1,4,5,1,0,0,1,0,5060,460,920,3680,24,20,1
3,38,1,4,3522,42,335,2000,1017.97,5,59900,-34800,1,3,2,1,3,0,0,0,1,35860,3260,6520,26080,23,18,1
1,50,0,10,1176,61,257,2000,1306,4,46100,-46900,1,3,3,4,3,1,2,1,0,50050,7700,3850,38500,19,15,2
2,30,0,7,2717,18,85,2000,1174.14,6,50400,-61500,1,1,1,2,4,1,0,0,0,59070,10740,5370,42960,22,11,1
1,16,0,1,3840,59,133,1000,1231.01,4,0,-31700,1,3,1,2,3,0,1,2,0,28440,3160,3160,22120,1,16,1
2,40,1,1,98,21,119,500,1299.18,5,57100,0,2,3,3,2,1,1,2,1,1,45540,8280,8280,28980,20,25,1
1,50,0,11,1248,48,169,500,1469.75,3,0,-57600,2,1,1,2,1,0,0,0,1,38700,7740,3870,27090,21,11,1
1,40,0,11,1248,41,225,500,1390.72,2,83900,-52100,4,1,4,5,1,1,2,1,1,5830,1060,530,4240,4,12,5
2,33,0,1,7962,18,84,500,1694.09,4,0,0,2,1,2,3,1,1,0,2,0,57240,4770,9540,42930,4,28,1
2,40,1,5,4097,23,169,2000,1140.15,4,0,-36800,1,1,2,1,3,1,0,3,0,46200,4200,8400,33600,12,8,1
1,60,0,8,6945,60,124,1000,1310.71,5,29300,0,2,2,2,4,1,1,0,1,0,57700,5770,5770,46160,18,20,1
2,20,0,6,7830,22,320,2000,1730.49,3,46300,-41700,1,3,1,2,3,0,2,0,0,56160,4680,9360,42120,2,28,1
1,40,0,7,605,61,297,500,1616.65,6,0,-59500,1,2,2,2,3,0,0,3,1,44400,5550,5550,33300,15,24,1
2,40,0,7,6270,25,421,500,1935.85,1,49500,-81100,2,1,3,4,1,0,2,3,0,92730,16860,8430,67440,7,19,1
2,35,0,11,4694,46,136,1000,855.14,3,37900,0,2,2,1,2,1,1,0,1,1,30700,3070,6140,21490,4,8,1
1,40,0,2,7281,43,46,2000,1568.47,6,46800,0,2,2,3,2,1,0,2,0,0,56600,11320,5660,39620,13,24,1
3,40,0,3,5569,43,34,2000,1550.53,1,0,-27700,4,1,4,5,1,1,0,1,0,3960,660,660,2640,8,25,1
2,30,0,6,5977,24,95,2000,1370.92,6,48900,0,2,1,1,1,1,1,0,3,0,34800,3480,6960,24360,22,24,1
2,20,0,10,7569,68,140,500,1363.59,3,43200,0,1,1,1,3,3,0,2,0,1,79500,7950,7950,63600,8,23,2
3,38,1,4,5125,31,200,1000,828.42,2,0,0,2,3,2,1,1,0,2,2,0,56000,5600,5600,44800,10,14,1
2,20,1,5,5044,17,123,500,1209.63,3,64800,-44200,2,1,1,4,1,1,1,0,1,73260,16280,0,56980,3,9,1
1,48,0,3,1895,32,267,2000,1111.17,6,35000,0,4,1,4,5,1,1,2,3,1,4950,900,450,3600,13,28,1
5,40,0,1,6839,50,290,500,989.97,1,32500,0,2,1,1,4,1,0,0,1,0,48000,4800,9600,33600,9,10,1
1,47,0,1,6290,33,45,1000,1114.23,5,0,0,2,2,3,2,1,1,0,1,1,52200,10440,5220,36540,14,18,1
1,40,0,1,4611,64,186,2000,1347.31,6,80900,-111100,1,1,1,4,3,0,2,3,0,73800,12300,12300,49200,23,28,1
2,30,0,8,5515,20,135,2000,1687.53,2,0,-69600,2,2,2,2,1,0,1,2,0,78200,15640,7820,54740,16,14,1
7,36,1,6,8096,30,110,1000,1183.48,4,0,0,2,1,3,4,1,0,2,3,0,55200,13800,9200,32200,27,8,1
2,40,0,1,7071,22,259,2000,1537.13,1,0,-58300,1,2,2,3,3,0,0,2,1,57060,6340,6340,44380,22,11,1
3,45,0,2,4290,43,114,1000,1173.25,4,0,-34700,3,1,1,5,1,0,0,3,1,4680,520,520,3640,18,10,1
2,40,0,4,5317,22,404,1000,1361.16,3,0,-63700,2,3,1,4,1,0,2,0,1,53100,5310,5310,42480,12,18,1
2,20,0,10,5499,17,282,2000,1422.56,4,26900,-55300,3,1,1,5,1,0,1,2,0,3520,640,320,2560,16,10,1
1,75,1,6,5133,47,57,2000,1143.06,1,63100,-54100,1,3,2,4,3,0,0,1,1,72900,14580,14580,43740,1,13,2
2,60,1,1,6141,41,215,500,1405.71,6,0,0,2,1,2,1,1,0,0,1,0,70700,7070,14140,49490,5,15,1
1,50,0,3,7435,56,140,500,1354.2,5,100500,0,1,2,1,3,4,0,0,0,0,60170,5470,10940,43760,1,17,1
1,45,0,8,6318,64,250,500,1055.6,4,69500,-40700,2,1,3,3,1,0,1,1,0,74800,13600,6800,54400,26,14,1
1,50,0,8,4801,47,286,1000,999.43,5,25800,0,3,1,4,1,1,1,2,0,0,4100,820,410,2870,15,14,1
2,40,0,4,3322,48,356,2000,1155.97,4,0,0,2,2,1,3,1,1,0,3,0,61490,5590,11180,44720,16,14,1
2,46,1,1,8136,31,65,1000,1726.91,1,0,0,3,1,4,5,1,0,0,0,0,7200,720,1440,5040,11,24,1
2,40,0,11,672,29,187,500,1232.57,3,59500,0,1,2,1,2,3,0,0,0,0,45100,8200,4100,32800,29,12,1
4,40,1,4,3922,30,386,500,1078.65,3,36800,0,2,3,1,1,1,0,2,3,1,66660,12120,6060,48480,12,17,1
1,60,0,2,8982,32,197,1000,1324.78,3,0,-64500,2,3,3,1,1,0,2,2,1,76400,15280,7640,53480,29,26,1
4,42,0,8,4487,57,166,500,1518.54,3,0,0,2,1,2,4,1,1,1,1,0,58300,10600,10600,37100,22,22,1
4,40,1,6,8120,62,293,2000,1239.06,4,34900,0,2,3,2,1,1,0,1,1,0,57310,5210,10420,41680,11,21,1
7,24,1,7,4166,39,179,2000,1246.68,1,0,0,2,3,1,2,1,0,0,1,0,53100,5900,5900,41300,29,17,1
2,25,0,4,5954,43,76,1000,1622.67,4,0,0,1,2,2,4,3,0,1,1,0,74700,14940,7470,52290,24,26,1
2,40,0,5,2236,24,105,500,1082.36,1,0,0,1,1,3,2,3,0,2,2,0,60500,12100,6050,42350,3,28,5
1,15,0,1,3595,42,97,1000,1270.55,6,0,-72100,1,2,2,3,3,1,2,3,0,84920,7720,15440,61760,27,17,1
1,40,1,4,8810,53,148,1000,1236.32,1,55100,0,2,2,2,1,1,0,2,0,0,61050,5550,11100,44400,25,14,1
2,40,0,9,9775,26,77,2000,785.82,2,49700,0,1,1,3,1,3,1,2,0,0,69080,12560,6280,50240,23,14,1
1,40,0,2,4082,73,295,500,1265.84,1,52200,-44500,3,1,1,5,1,1,1,3,1,4560,760,380,3420,27,16,2
4,24,1,1,60,72,126,500,1508.9,2,0,0,1,1,2,1,4,0,0,1,0,67800,11300,11300,45200,11,12,1
1,40,0,7,758,55,132,2000,1106.84,5,43100,-31900,3,1,1,1,1,1,1,1,1,5600,1120,560,3920,12,18,1
3,40,0,4,8280,25,370,2000,1389.13,5,0,-53200,3,1,1,5,1,0,0,2,0,9000,900,1800,6300,1,8,1
3,50,1,1,7320,41,257,1000,974.84,2,52100,0,2,1,2,1,1,0,0,1,1,85320,21330,7110,56880,25,17,1
2,50,0,2,4234,24,9,2000,1304.46,2,51700,-33300,3,1,4,5,1,0,0,3,1,5940,540,1080,4320,13,22,1
4,6,0,10,8835,63,185,500,1257.36,4,0,0,1,2,3,2,3,1,1,1,0,51370,9340,4670,37360,7,23,1
2,20,0,5,727,17,234,500,1257.04,1,0,-48800,2,1,3,1,1,0,2,2,1,51600,10320,5160,36120,13,12,1
1,50,0,3,7088,35,253,2000,719.52,1,45800,0,4,1,4,5,1,0,0,3,0,5400,600,600,4200,24,25,1
1,40,0,1,4717,51,233,2000,1524.18,6,0,0,1,1,1,2,3,0,1,0,1,48870,5430,5430,38010,2,24,1
4,48,1,1,2234,62,274,500,1395.58,4,0,0,3,1,1,1,1,0,2,1,0,5590,860,860,3870,27,23,3
1,40,0,3,8203,55,297,1000,1243.68,5,0,-71400,1,3,3,3,3,0,0,2,0,54960,6870,0,48090,8,21,1
3,40,0,1,396,43,273,1000,1189.04,1,59600,0,1,2,1,1,3,0,1,3,0,39800,7960,3980,27860,23,9,1
3,50,1,6,8985,40,147,2000,1375.29,1,0,0,1,2,3,4,3,0,0,1,0,56160,6240,6240,43680,4,8,3
1,45,0,2,1420,37,285,500,1389.13,3,63100,-79400,2,2,2,2,1,0,0,3,0,52700,5270,10540,36890,7,18,1
1,40,0,3,4957,39,289,1000,1387.51,3,0,0,1,2,1,2,3,1,1,3,0,68580,7620,7620,53340,25,13,1
2,18,0,3,6489,31,427,1000,1178.61,1,0,-54400,2,2,3,4,1,1,1,2,1,90860,12980,19470,58410,27,19,1
4,40,1,1,6796,61,380,2000,1166.62,5,0,0,4,1,4,1,1,0,0,3,0,5700,570,570,4560,25,22,1
3,55,1,4,8743,26,13,1000,1556.31,3,0,-75000,1,2,2,1,3,1,2,0,1,94930,8630,8630,77670,9,9,1
1,50,0,5,7185,46,282,500,1452.27,3,75800,0,2,2,3,4,1,0,1,2,0,46800,4680,9360,32760,3,16,2
2,40,1,1,1155,26,312,1000,1212.07,5,66900,-51800,1,2,2,2,3,0,2,3,0,56320,7040,7040,42240,26,23,1
3,50,0,1,2820,48,266,2000,1578.54,4,0,-41400,2,3,1,2,1,0,1,3,1,83490,7590,15180,60720,8,27,4
2,40,0,8,3567,34,30,500,1488.26,5,0,-63500,1,2,2,1,3,0,2,2,0,57900,5790,5790,46320,11,15,1
2,40,1,4,1813,34,198,1000,1096.39,1,0,0,1,1,2,2,3,0,1,3,1,49410,5490,5490,38430,15,8,3
1,40,0,6,6102,59,290,2000,1215.36,1,54400,0,1,2,1,2,3,0,0,1,0,66200,6620,6620,52960,9,11,1
2,40,1,1,516,34,260,2000,1482.57,4,35000,0,2,3,1,2,1,0,0,1,0,64080,10680,10680,42720,10,18,1
2,56,1,2,4794,49,233,1000,954.18,2,0,0,1,2,1,3,3,0,2,3,1,42500,8500,4250,29750,11,23,1
2,20,1,4,2854,18,130,2000,1193.4,1,0,-40800,1,2,2,3,3,0,2,3,0,48950,8900,4450,35600,16,18,1
1,40,0,10,9700,43,230,1000,1023.11,1,0,-45300,1,1,1,3,3,0,1,2,1,58850,10700,10700,37450,4,24,1
1,50,0,2,2657,48,212,1000,1524.45,4,73200,0,1,2,1,3,3,1,0,2,1,82400,8240,8240,65920,23,17,1
1,70,0,2,8347,28,299,1000,1653.32,2,0,-48800,2,1,1,4,1,1,2,0,0,54240,6780,6780,40680,18,14,5
1,40,0,7,7040,33,91,1000,1022.46,2,52700,0,1,3,1,3,3,0,0,2,0,74200,7420,7420,59360,19,27,1
2,15,1,5,2043,24,398,2000,1396.43,6,21500,0,2,3,2,2,1,1,2,1,0,47430,5270,5270,36890,29,23,1
2,40,0,9,1265,21,218,500,1521.55,2,61100,-64500,2,1,3,2,1,0,1,3,1,68200,13640,6820,47740,8,20,1
2,28,0,5,8375,17,152,1000,1034.27,4,0,0,2,3,1,2,1,0,1,0,0,63900,7100,7100,49700,24,9,1
1,50,0,10,3587,39,212,1000,1255.35,3,60300,-58900,1,1,2,4,2,0,0,3,1,59300,11860,5930,41510,5,15,1
7,40,0,1,5551,29,242,2000,1396.89,2,0,-61600,1,3,1,3,3,0,1,2,1,66900,6690,13380,46830,8,24,2
1,40,0,2,1187,44,80,500,795.31,4,0,-51000,1,1,3,1,3,1,1,3,0,40810,3710,7420,29680,13,23,1
2,50,0,8,8734,24,260,500,982.22,3,54500,-72100,2,3,2,2,1,0,1,0,0,75400,15080,7540,52780,14,12,1
1,40,0,5,5199,71,133,500,1074.07,4,70900,-61100,4,1,1,5,1,0,2,0,1,4200,420,840,2940,6,10,2
1,40,0,5,2144,51,290,1000,1311.3,5,38500,0,1,2,3,4,3,1,0,0,1,52650,5850,5850,40950,2,22,2
3,25,0,6,7055,55,322,2000,1277.12,1,0,-46000,2,1,3,4,1,0,0,2,1,42240,7680,7680,26880,11,16,1
1,60,0,2,5649,41,228,500,1388.62,4,35200,0,2,2,1,3,1,1,1,0,1,59490,6610,6610,46270,25,28,1
2,7,1,9,8723,23,195,1000,1406.52,6,0,0,2,2,3,4,1,0,0,2,0,44200,4420,4420,35360,15,21,1
3,40,1,4,9393,38,247,500,1558.29,6,0,-49300,3,1,4,1,1,1,1,2,0,7700,770,1540,5390,22,23,1
1,40,0,8,2951,39,405,1000,1132.47,2,46300,0,1,3,2,3,3,0,2,3,0,61440,10240,10240,40960,20,15,1
2,30,1,4,3362,19,144,2000,1896.91,3,73700,0,1,1,3,2,3,1,1,3,0,54400,5440,10880,38080,13,8,1
3,40,1,7,4199,49,338,500,1143.46,2,0,0,2,3,2,3,1,1,2,1,0,58560,9760,9760,39040,3,21,1
1,40,0,4,1007,32,121,500,1285.42,5,0,0,2,3,3,2,1,0,1,1,0,67300,6730,6730,53840,11,23,1
1,70,0,3,7765,27,398,2000,1305.26,5,66200,-49700,2,1,3,2,1,0,1,3,1,36740,3340,6680,26720,29,25,1
1,50,0,5,2043,38,9,1000,1073.83,3,0,0,2,1,2,1,1,0,0,0,0,85690,15580,15580,54530,1,12,1
1,60,1,3,517,33,115,1000,1051.67,3,0,0,1,2,3,4,3,1,0,3,0,34160,0,4270,29890,8,18,1
1,15,0,1,1492,63,280,1000,1387.35,3,0,-72000,2,3,1,2,1,0,2,2,0,61320,10220,10220,40880,22,25,1
2,28,0,2,6885,23,254,500,1083.64,4,59800,0,1,1,2,1,3,1,0,0,0,79680,13280,13280,53120,25,19,1
1,60,0,3,1278,33,141,1000,1851.78,2,78800,0,2,3,2,2,1,0,1,0,1,61740,6860,6860,48020,16,21,5
1,40,0,5,4335,54,441,500,1270.29,4,24000,-50500,4,1,1,5,1,0,0,0,0,6400,640,640,5120,1,21,2
3,45,1,11,906,29,381,500,1459.99,5,35900,0,2,1,3,2,1,1,1,2,1,60600,12120,6060,42420,16,12,1
3,30,1,1,2695,48,191,2000,1253.44,3,0,0,1,2,3,4,3,0,2,0,0,56320,10240,5120,40960,25,16,1
2,40,0,2,3048,35,145,1000,1142.48,2,0,0,2,2,2,4,1,1,2,0,0,52250,9500,4750,38000,7,11,2
1,40,1,4,6485,28,479,1000,1188.45,2,0,-44800,1,1,2,3,2,0,0,3,0,53900,5390,10780,37730,1,17,1
1,50,0,1,3248,37,215,1000,1125.4,4,40000,-43400,3,1,4,5,1,0,2,1,0,2640,220,440,1980,6,22,1
1,65,0,10,2123,42,41,500,1294.41,4,0,0,3,1,1,5,1,1,0,0,0,8970,1380,1380,6210,14,12,2
1,40,0,1,5251,40,45,500,1459.5,3,0,0,4,1,1,5,1,0,1,3,0,6000,1000,1000,4000,7,23,1
3,55,0,5,6717,47,156,500,1367.99,1,26500,0,1,3,3,2,3,0,0,3,0,55200,11040,5520,38640,22,25,1
2,50,1,2,1212,22,246,500,1594.37,1,0,0,4,1,4,5,1,0,0,3,1,7260,660,1320,5280,16,15,1
1,45,0,2,9423,30,178,500,1035.99,1,0,0,1,3,1,1,3,0,2,0,0,64680,11760,11760,41160,14,13,1
1,40,0,11,564,28,237,500,911.53,4,53200,0,2,1,3,1,1,0,0,1,0,59200,0,11840,47360,25,25,1
1,55,0,6,3259,63,127,500,1319.97,1,73700,0,3,1,1,5,1,1,1,3,0,4700,470,940,3290,15,25,3
1,20,0,3,798,51,1,2000,1391.63,4,61200,0,2,2,2,3,1,1,0,3,0,69400,6940,6940,55520,29,23,2
2,40,1,9,6295,22,5,500,915.41,1,0,0,2,2,2,1,1,1,0,0,0,40500,4050,4050,32400,1,25,1
1,40,0,1,5718,27,64,1000,1468.82,2,56800,-51800,1,2,1,2,3,0,2,1,0,60000,5000,10000,45000,27,26,1
2,45,0,5,8470,35,142,500,1412.76,5,66400,-63700,2,2,1,3,1,1,2,3,0,67320,11220,11220,44880,11,27,1
3,38,1,7,1552,46,97,500,1588.26,4,56700,-49300,1,2,2,3,3,1,2,1,1,75690,8410,8410,58870,11,9,1
3,52,0,7,9489,37,121,1000,1140.91,2,51300,0,1,2,3,2,3,0,1,2,0,64300,6430,6430,51440,16,21,1
2,15,0,1,3090,24,225,1000,1517.54,1,0,-20900,1,1,3,1,3,0,2,0,1,64400,6440,6440,51520,3,12,1
3,10,0,9,5599,37,425,2000,912.29,4,42900,-39100,1,3,1,2,3,0,1,2,0,97080,16180,16180,64720,8,18,2
1,40,0,11,2149,53,285,2000,1144.3,3,52600,0,3,1,1,1,1,1,1,0,0,5500,500,500,4500,10,13,1
2,30,0,5,8096,27,192,1000,1281.43,3,65100,-50300,1,1,2,3,3,0,0,2,0,30700,3070,6140,21490,11,13,1
3,44,0,3,9939,38,285,2000,1101.85,5,46100,0,2,2,1,1,1,0,1,2,1,33480,3720,3720,26040,17,11,1
1,60,0,10,4583,53,98,2000,1082.1,2,0,-30900,1,3,2,1,2,0,0,1,1,65430,14540,7270,43620,25,22,2
2,40,0,3,6389,34,175,500,1185.44,3,44900,-52500,1,1,3,1,3,1,2,1,1,42680,3880,7760,31040,23,17,1
2,40,0,5,8903,23,259,2000,1175.07,3,30100,0,2,2,1,2,1,0,1,1,0,87780,7980,7980,71820,17,12,1
1,45,0,2,596,39,140,2000,979.26,1,0,-67000,1,3,3,2,4,1,0,2,1,72800,14560,14560,43680,2,25,1
1,50,1,1,6682,43,231,500,920.81,5,0,0,2,1,3,2,1,1,2,0,0,71190,0,7910,63280,22,26,1
1,40,0,2,1762,67,186,500,922.85,4,70300,-70900,3,1,4,5,1,0,1,1,1,3600,400,400,2800,26,24,5
1,30,0,2,8358,81,229,2000,1107.59,3,65400,0,2,2,3,3,1,0,1,3,0,62640,10440,10440,41760,15,14,2
2,20,0,6,3409,21,180,500,1272.46,5,0,0,1,3,1,4,3,1,2,1,0,69630,12660,6330,50640,6,25,1
2,25,0,5,8798,23,188,1000,1340.24,1,0,-68800,1,1,1,1,3,1,1,0,0,76010,13820,6910,55280,9,28,1
2,40,0,8,1227,25,214,1000,1648,3,57700,-43500,2,1,2,3,1,0,1,0,1,44220,8040,4020,32160,13,23,1
1,38,1,7,3988,42,178,500,1381.14,5,0,0,1,1,1,3,3,0,0,3,0,57200,5200,10400,41600,12,12,1
1,40,1,4,7391,38,55,500,1198.44,5,0,0,3,1,1,1,1,0,0,3,0,3080,560,560,1960,13,25,1
1,5,0,1,8308,64,90,2000,951.27,3,42100,0,2,1,2,3,1,1,1,0,1,75790,13780,6890,55120,20,16,1
1,40,0,7,9043,32,135,2000,1341.24,5,37100,-46500,1,1,1,4,3,0,0,1,0,32670,5940,2970,23760,1,20,1
1,40,0,7,6418,37,277,2000,1177.57,4,0,-65500,3,1,1,1,1,0,2,3,0,3870,430,860,2580,2,13,1
1,60,0,2,3134,51,211,1000,1055.09,1,0,0,2,3,2,2,1,0,0,3,1,91520,8320,16640,66560,18,18,1
2,42,1,5,8417,22,156,500,1479.48,6,0,0,2,3,3,3,1,1,1,3,1,74690,6790,13580,54320,26,15,1
5,40,1,13,3123,33,84,2000,1827.38,2,0,-15900,3,1,4,1,1,1,1,3,0,4620,420,840,3360,24,25,1
3,55,0,7,5566,42,136,500,1169.62,3,0,0,2,2,3,1,1,1,0,0,0,55000,10000,10000,35000,18,15,1
